word,label,polarity,ratio,count,intensity,pos_score,neg_score
경기/NNG;양적완화/NNG,-1,-0.04042503587684756,0.842734160648029,39,1.1866138180883041,11.730747538262694,13.91986712540787
수요/NNG;증가/NNG;긍정적/VAX,-1,-0.04044535414158066,0.8427019745421804,25,1.1866591395413257,9.31905078606169,11.05853678712988
컨센서스/NNG;인상/NNG,-1,-0.040447654468086215,0.8426983316656098,107,1.1866642693162575,8.525330161684112,10.116704686994726
경제/NNG;완만/NNG;확장/NNG,-1,-0.04046386652268478,0.8426726461935357,129,1.1867004399835843,10.219168605679977,12.12709188062686
기대/NNG;저점/NNG,-1,-0.04047326042491514,0.8426577675545518,54,1.1867213933149465,8.451784181064092,10.029913099349603
fed/NNG;금리/NNG;인상/NNG;아니/VCN,-1,-0.04047357670161488,0.8426572657675726,107,1.1867220999858163,8.88290914725832,10.541544597217612
성장/NNG;높/VA,-1,-0.04047844634072206,0.8426495496926095,482,1.18673296670578,10.2052313654873,12.11088449428362
채권/NNG;매수/NNG;늘/VV,-1,-0.040497229415824454,0.8426197983074749,190,1.1867748681061687,8.374387396013256,9.938512497373594
내수/NNG;균형/NNG;성장/NNG,-1,-0.040500660087099606,0.8426143621249995,42,1.1867825246629877,9.426763105781344,11.187517718079091
투자심리/NNG;나쁘/VA,-1,-0.04050619849522456,0.8426055852176485,84,1.186794886651144,12.86889117055924,15.272734238089761
생산/NNG;비용/NNG;감소/NNG,-1,-0.04050944309922548,0.8426004497416542,40,1.1868021199212573,9.195330851727938,10.913038148208058
투자/NNG;개선/NNG;않/VX,-1,-0.04051038288986419,0.8425989614391425,33,1.186804216197964,8.9707013747514,10.646466213807834
운임/NNG;지수/NNG;상승/NNG,-1,-0.04051557484263234,0.8425907377671288,37,1.1868157993879767,8.65865562474118,10.276229296902404
투자/NNG;과도/NNG,-1,-0.04053237324827596,0.8425641263610181,56,1.1868532835820316,10.547915518171434,12.518828167687632
예상/NNG;않/VX;금리/NNG;인상/NNG,-1,-0.040546175083665564,0.8425422671854165,17,1.1868840756684935,8.889345476579045,10.550622589267425
기업/NNG;실적/NNG;하락/NNG,-1,-0.040552429432404204,0.8425323571690283,71,1.1868980360114296,11.678021264237485,13.860620503023183
금융위기/NNG;부진/NNG,-1,-0.04056879961930377,0.8425064281174233,32,1.1869345640893154,12.017074925166863,14.263481587931574
회복/NNG;그치/VV,-1,-0.040580981430258546,0.8424871368849655,121,1.1869617424634242,9.410693544509964,11.170133207380845
회복/NNG;지연/NNG;금리/NNG;인하/NNG,-1,-0.040581239087398156,0.8424867276836077,27,1.1869623189785676,10.21690535364106,12.127081671342335
